Region,Date,Cases,Recoveries,Deaths,Retail_&_Recreation,Grocery_&_Pharmacy,Parks,Transit_stations,Workplaces,Residential,Vaccinated,Fully_Vaccinated,Revaccinated,Population
52,3/23/2021,105002,98578,2758,-16,-5,-15,-3,-20,4,125000,95000,0,3161543
52,3/24/2021,105330,98962,2771,-16,-4,-15,-2,-20,4,125000,95000,0,3161358
52,3/25/2021,105661,99343,2782,-12,-3,-8,-2,-20,3,125000,107000,0,3161172
52,3/26/2021,105987,99723,2792,-15,-4,-17,0,-20,3,125000,107000,0,3160987
52,3/27/2021,106315,100104,2801,-11,2,-6,3,-18,-1,125000,107000,0,3160802
52,3/28/2021,106601,100481,2813,-13,2,2,5,-6,-2,130000,107000,0,3160616
52,3/29/2021,106892,100852,2824,-16,-4,-5,-1,-17,3,136500,110500,0,3160431
52,3/30/2021,107169,101205,2833,-16,-3,-13,0,-13,3,136500,110500,0,3160246
52,3/31/2021,107452,101555,2847,-23,-9,-37,-8,-13,4,150000,110500,0,3160060
52,4/1/2021,107742,101882,2854,-19,-7,-31,-7,-12,4,150000,110500,0,3159875
52,4/2/2021,108019,102200,2863,-24,-11,-41,-7,-12,4,157854,114500,0,3159690
52,4/3/2021,108293,102531,2873,-14,2,-22,-3,-8,1,157854,114500,0,3159505
52,4/4/2021,108569,102853,2880,-15,0,-1,1,-8,0,157854,114500,0,3159319
52,4/5/2021,108803,103180,2887,-18,-5,-11,-1,-11,3,165268,116238,0,3159134
52,4/6/2021,109044,103495,2897,-15,-1,-5,0,-12,2,165268,116238,0,3158949
52,4/7/2021,109291,103804,2908,-16,-1,-9,-1,-12,3,171000,117000,0,3158763
52,4/8/2021,109534,104119,2918,-17,-7,-29,-6,-11,3,178737,119539,0,3158578
52,4/9/2021,109783,104430,2926,-12,0,-8,2,-11,1,178737,119539,0,3158393
52,4/10/2021,110028,104733,2938,-6,7,12,8,-6,-3,178737,119539,0,3158207
52,4/11/2021,110264,105011,2945,-7,6,43,15,-6,-4,178737,119539,0,3158022
52,4/12/2021,110476,105268,2952,-13,-2,6,4,-10,1,190000,119539,0,3157837
52,4/13/2021,110677,105518,2960,-8,5,34,9,-10,0,197000,119539,0,3157652
52,4/14/2021,110892,105777,2974,-8,5,26,9,-11,0,197000,119539,0,3157466
52,4/15/2021,111103,106043,2989,-4,6,28,8,-9,0,211000,124000,0,3157281
52,4/16/2021,111322,106314,3003,-11,3,0,6,-10,0,211000,124000,0,3157096
52,4/17/2021,111544,106557,3015,-8,4,13,11,-6,-5,224548,129169,0,3156910
52,4/18/2021,111748,106811,3025,-10,5,33,14,-6,-7,224548,129169,0,3156725
52,4/19/2021,111949,107036,3040,-15,-1,-5,3,-10,1,224548,129169,0,3156540
52,4/20/2021,112132,107239,3054,-12,2,-7,3,-10,1,224548,129169,0,3156354
52,4/21/2021,112324,107449,3066,-18,-4,-32,-3,-11,3,236860,141000,0,3156169
52,4/22/2021,112517,107666,3080,-10,1,-9,-1,-10,1,243000,141000,0,3155984
52,4/23/2021,112711,107883,3093,-9,2,14,9,-10,-1,249695,152267,0,3155799
52,4/24/2021,112904,108094,3108,-13,-1,-17,4,-4,-4,249695,152267,0,3155613
52,4/25/2021,113096,108309,3116,-24,-9,-52,-17,-10,-1,249695,152267,0,3155428
52,4/26/2021,113273,108517,3130,-13,0,-1,4,-9,1,257000,152267,0,3155243
52,4/27/2021,113443,108709,3142,-15,-2,-23,-1,-10,1,257000,152267,0,3155057
52,4/28/2021,113622,108896,3152,-11,4,-12,2,-10,1,257000,152267,0,3154872
52,4/29/2021,113796,109091,3164,-8,6,-11,1,-9,0,273000,152267,0,3154687
52,4/30/2021,113967,109280,3180,-8,12,-3,9,-10,-1,273000,152267,0,3154501
52,5/1/2021,114133,109463,3192,-22,-1,-25,-13,-41,-2,273000,152267,0,3154316
52,5/2/2021,114282,109651,3207,-30,-23,31,-4,-22,-8,273000,152267,0,3154131
52,5/3/2021,114429,109830,3221,-25,-19,-21,-30,-76,7,273000,152267,0,3153946
52,5/4/2021,114542,109993,3236,-15,-8,-7,-15,-50,6,281211,193089,0,3153760
52,5/5/2021,114647,110134,3247,-13,-4,3,-12,-49,6,281211,193089,0,3153575
52,5/6/2021,114764,110249,3256,-8,-2,54,-7,-50,2,281211,193089,0,3153390
52,5/7/2021,114871,110356,3271,-19,-9,-8,-18,-52,5,289500,204000,0,3153204
52,5/8/2021,114983,110459,3287,-22,-14,18,-7,-36,-9,289500,204000,0,3153019
52,5/9/2021,115104,110559,3304,-28,-20,24,-11,-21,-8,289500,204000,0,3152834
52,5/10/2021,115220,110660,3319,-17,-6,-11,-25,-74,8,289500,204000,0,3152648
52,5/11/2021,115344,110757,3333,-5,6,43,15,-10,-3,294000,215000,0,3152463
52,5/12/2021,115465,110852,3344,0,9,48,17,-9,-3,294000,215000,0,3152278
52,5/13/2021,115588,110959,3359,-6,5,5,8,-10,-1,300000,220000,0,3152093
52,5/14/2021,115714,111069,3374,-5,9,38,14,-9,-5,300000,220000,0,3151907
52,5/15/2021,115839,111174,3390,-9,2,40,14,-8,-11,300000,220000,0,3151722
52,5/16/2021,115977,111283,3407,-7,8,76,20,-4,-16,300000,220000,0,3151537
52,5/17/2021,116113,111382,3422,-1,14,71,18,-9,-4,300000,220000,0,3151351
52,5/18/2021,116248,111475,3431,1,15,71,17,-9,-3,312500,252000,0,3151166
52,5/19/2021,116385,111573,3447,-2,14,57,12,-9,-3,317000,252000,0,3150981
52,5/20/2021,116527,111663,3465,-3,10,12,0,-9,-2,317000,252000,0,3150795
52,5/21/2021,116672,111758,3480,-5,12,18,9,-9,-4,317000,252000,0,3150610
52,5/22/2021,116815,111830,3496,-9,4,35,8,-11,-11,317000,252000,0,3150425
52,5/23/2021,116960,111935,3504,-14,1,30,4,-5,-15,317000,252000,0,3150240
52,5/24/2021,117101,112045,3519,-2,12,44,9,-14,-3,329000,272000,0,3150054
52,5/25/2021,117239,112122,3537,0,15,39,10,-13,-2,332500,275000,0,3149869
52,5/26/2021,117386,112215,3554,-2,14,36,9,-13,-2,332500,275000,0,3149684
52,5/27/2021,117530,112295,3571,0,12,38,5,-15,-2,332500,275000,0,3149498
52,5/28/2021,117676,112372,3586,-5,8,26,7,-15,-4,332500,275000,0,3149313
52,5/29/2021,117825,112454,3598,-17,-4,-11,-7,-20,-7,332500,275000,0,3149128
52,5/30/2021,117968,112543,3613,-19,-4,-33,-13,-9,-9,332500,275000,0,3148943
52,5/31/2021,118109,112624,3627,-6,7,9,2,-15,0,350000,275000,0,3148757
52,6/1/2021,118253,112701,3644,-1,11,45,5,-16,-1,350000,275000,0,3148572
52,6/2/2021,118404,112792,3662,-4,10,35,5,-17,-1,350000,275000,0,3148387
52,6/3/2021,118559,112898,3680,-2,10,32,3,-17,-2,363000,275000,0,3148201
52,6/4/2021,118718,113008,3693,-7,8,33,7,-18,-4,363000,275000,0,3148016
52,6/5/2021,118881,113110,3704,-17,-5,25,-1,-24,-10,370500,275000,0,3147831
52,6/6/2021,119042,113223,3713,-16,0,55,5,-7,-16,370500,275000,0,3147645
52,6/7/2021,119200,113339,3726,-4,11,55,7,-18,-3,371000,301500,0,3147460
52,6/8/2021,119363,113446,3743,-8,6,17,3,-18,-1,371000,301500,0,3147275
52,6/9/2021,119530,113564,3762,-6,10,23,2,-19,-1,378000,309000,0,3147090
52,6/10/2021,119702,113670,3782,-4,10,5,0,-19,-1,378000,309000,0,3146904
52,6/11/2021,119879,113797,3800,-6,11,19,7,-21,-4,381000,312000,0,3146719
52,6/12/2021,120058,113932,3818,-17,-8,24,-3,-37,-9,381000,312000,0,3146534
52,6/13/2021,120242,114049,3837,-20,-7,31,-2,-10,-12,390000,312000,0,3146348
52,6/14/2021,120430,114159,3857,-8,6,102,-12,-72,-1,390000,312000,0,3146163
52,6/15/2021,120622,114274,3877,-2,13,62,9,-22,-3,398000,321000,0,3145978
52,6/16/2021,120813,114385,3896,-4,11,46,5,-23,-2,398000,321000,0,3145792
52,6/17/2021,121020,114505,3916,-3,10,49,1,-23,-3,398000,330000,0,3145607
52,6/18/2021,121238,114627,3937,-8,8,43,4,-24,-5,398000,330000,0,3145422
52,6/19/2021,121469,114756,3957,-21,-7,48,-3,-27,-12,398000,330000,0,3145237
52,6/20/2021,121718,114874,3980,-22,-4,71,2,-10,-17,398000,330000,0,3145051
52,6/21/2021,121986,115002,4000,-6,10,85,5,-27,-4,412000,338000,0,3144866
52,6/22/2021,122255,115124,4022,-6,10,83,3,-27,-3,412000,338000,0,3144681
52,6/23/2021,122546,115261,4044,-9,8,72,0,-27,-3,412000,338000,0,3144495
52,6/24/2021,122845,115403,4066,-6,10,67,-3,-27,-4,432800,338000,0,3144310
52,6/25/2021,123156,115568,4091,-12,6,39,-2,-29,-5,443500,338000,0,3144125
52,6/26/2021,123483,115711,4117,-26,-9,32,-9,-30,-11,452400,338000,0,3143939
52,6/27/2021,123817,115862,4141,-24,-5,46,-3,-10,-17,452400,338000,0,3143754
52,6/28/2021,124149,116034,4163,-7,10,57,0,-27,-4,458700,355000,0,3143569
52,6/29/2021,124485,116204,4190,-8,9,53,-1,-27,-3,469100,355000,0,3143384
52,6/30/2021,124843,116398,4217,-9,9,44,-1,-27,-4,481974,360907,0,3143198
52,7/1/2021,125221,116567,4242,-8,6,24,-5,-28,-2,492644,364188,0,3143013
52,7/2/2021,125603,116707,4269,-15,2,10,-3,-28,-3,504972,368068,0,3142828
52,7/3/2021,126014,116900,4295,-25,-10,2,-12,-32,-8,515000,368068,0,3142642
52,7/4/2021,126446,117071,4319,-23,-6,35,-3,-11,-15,515000,368068,0,3142457
52,7/5/2021,126894,117275,4347,-8,9,60,0,-29,-3,518944,371956,0,3142272
52,7/6/2021,127348,117522,4373,-7,8,57,-1,-30,-2,525468,374038,0,3142086
52,7/7/2021,127825,117819,4401,-10,7,51,-2,-31,-2,537335,378403,0,3141901
52,7/8/2021,128320,118162,4428,-7,7,49,-5,-31,-3,552638,383634,0,3141716
52,7/9/2021,128849,118556,4456,-14,4,37,-3,-32,-5,568956,390150,0,3141531
52,7/10/2021,129376,118945,4484,-27,-12,25,-11,-32,-12,581120,396498,0,3141345
52,7/11/2021,129901,119362,4513,-24,-7,42,-3,-11,-18,581120,396498,0,3141160
52,7/12/2021,130423,119753,4539,-8,8,65,0,-32,-4,588447,399527,0,3140975
52,7/13/2021,130947,120143,4567,-8,8,57,-1,-32,-2,599282,406989,0,3140789
52,7/14/2021,131478,120526,4596,-11,5,35,-3,-32,-2,609315,414871,0,3140604
52,7/15/2021,132006,120903,4622,-6,8,48,-4,-32,-3,619460,424388,0,3140419
52,7/16/2021,132535,121283,4650,-13,3,39,-3,-33,-4,629698,434235,0,3140233
52,7/17/2021,133070,121666,4678,-25,-12,32,-9,-33,-11,629698,434235,0,3140048
52,7/18/2021,133603,122056,4707,-24,-7,49,-2,-13,-17,640426,446166,0,3139863
52,7/19/2021,134134,122454,4734,-9,6,70,-1,-32,-3,641949,448877,0,3139678
52,7/20/2021,134661,122859,4763,-7,8,58,1,-32,-2,649821,458633,0,3139492
52,7/21/2021,135198,123276,4791,-9,6,47,-2,-32,-2,661417,468934,0,3139307
52,7/22/2021,135732,123699,4818,-6,4,37,-6,-32,-2,676862,482115,0,3139122
52,7/23/2021,136268,124158,4846,-16,-3,6,-8,-33,-2,684999,494543,0,3138936
52,7/24/2021,136801,124645,4873,-20,-9,14,-9,-32,-8,693900,494543,0,3138751
52,7/25/2021,137335,125134,4901,-20,-6,42,-1,-11,-15,697463,504654,0,3138566
52,7/26/2021,137864,125626,4929,-8,4,59,-2,-32,-2,700552,507636,0,3138380
52,7/27/2021,138403,126111,4956,-8,5,46,-4,-32,-1,708625,516339,0,3138195
52,7/28/2021,138947,126593,4984,-9,4,53,-2,-32,-1,719587,530488,0,3138010
52,7/29/2021,139484,127081,5012,-9,1,21,-8,-33,0,733383,546762,0,3137825
52,7/30/2021,140019,127575,5040,-14,-2,20,-7,-33,-2,744891,564310,0,3137639
52,7/31/2021,140558,128056,5068,-20,-10,36,-6,-32,-9,744891,564310,0,3137454
52,8/1/2021,141093,128543,5096,-20,-7,54,1,-11,-16,756669,581560,0,3137269
52,8/2/2021,141634,129042,5124,-7,6,66,0,-32,-2,758324,584761,0,3137083
52,8/3/2021,142181,129528,5152,-7,4,38,-2,-33,0,765481,597955,0,3136898
52,8/4/2021,142725,130022,5180,-6,7,56,-1,-33,-1,775484,611968,0,3136713
52,8/5/2021,143277,130511,5208,-3,5,52,-4,-33,-2,784559,626167,0,3136527
52,8/6/2021,143823,130992,5236,-13,-2,4,-6,-34,-1,794386,639821,0,3136342
52,8/7/2021,144374,131481,5256,-17,-8,24,-5,-34,-7,794386,639821,0,3136157
52,8/8/2021,144917,131883,5276,-17,-5,58,3,-10,-15,794386,639821,0,3135972
52,8/9/2021,145456,132302,5300,-6,5,73,1,-32,-2,807409,652650,0,3135786
52,8/10/2021,145993,132727,5325,-3,9,78,3,-32,-1,815496,662626,0,3135601
52,8/11/2021,146528,133178,5350,-7,4,39,-1,-33,-1,824342,676576,0,3135416
52,8/12/2021,147077,133639,5376,-4,4,48,-2,-32,-2,832851,691310,0,3135230
52,8/13/2021,147624,134119,5403,-9,0,32,-3,-33,-2,832851,691310,0,3135045
52,8/14/2021,148168,134591,5431,-10,-5,67,6,-31,-10,832851,691310,0,3134860
52,8/15/2021,148707,135043,5459,-13,-4,63,9,-9,-15,851700,691310,0,3134675
52,8/16/2021,149235,135484,5484,-3,6,77,6,-31,-2,853811,725308,0,3134489
52,8/17/2021,149761,135973,5505,0,7,77,4,-32,-1,861943,737239,0,3134304
52,8/18/2021,150282,136471,5529,-5,5,67,3,-31,-1,870468,748581,0,3134119
52,8/19/2021,150783,136983,5542,-1,4,87,1,-32,-2,879364,759142,0,3133933
52,8/20/2021,151289,137546,5569,-4,3,85,7,-33,-4,887365,769485,0,3133748
52,8/21/2021,151791,138066,5596,9,6,222,40,-33,-12,887365,769485,0,3133563
52,8/22/2021,152289,138581,5624,-8,4,56,22,-12,-11,887365,769485,0,3133377
52,8/23/2021,152743,139115,5651,-2,10,69,7,-30,-1,896574,783538,0,3133192
52,8/24/2021,153170,139636,5669,-2,9,64,6,-30,0,901807,791362,0,3133007
52,8/25/2021,153603,140135,5683,-2,9,65,4,-30,-1,908534,801001,0,3132822
52,8/26/2021,154006,140654,5711,-2,6,40,-2,-30,0,915593,807601,0,3132636
52,8/27/2021,154413,141177,5737,-5,3,62,2,-30,-2,915593,807601,7350,3132451
52,8/28/2021,154827,141696,5764,-9,-2,79,5,-30,-8,915593,807601,7350,3132266
52,8/29/2021,155231,142201,5784,-7,4,98,18,-9,-13,921676,815974,7350,3132080
